time,low,high,open,close,volume,iso_time,batch
1581886800,9770.0,9830.33,9777.62,9775.0,2288.1015,2020-02-16 15:00:00,3
1581890400,9763.21,9845.72,9775.0,9845.7,2467.71805453,2020-02-16 16:00:00,3
1581894000,9845.7,9981.68,9845.72,9981.66,2319.80059815,2020-02-16 17:00:00,3
1581897600,7120.0,9981.83,9981.66,7500.0,123000.28883417,2020-02-16 18:00:00,3
1581901200,7120.0,9889.77,7500.0,9700.0,69745.25733234,2020-02-16 19:00:00,3
1581904800,9623.4,9868.82,9700.0,9830.01,11902.24206861,2020-02-16 20:00:00,3
1581908400,9803.07,9850.03,9830.01,9803.09,2058.41787196,2020-02-16 21:00:00,3
1581912000,9760.75,9803.26,9803.09,9760.75,1947.01636426,2020-02-16 22:00:00,3
1581915600,9760.75,9800.03,9760.75,9771.51,1999.34418076,2020-02-16 23:00:00,3
1581919200,9771.49,9835.38,9771.51,9784.14,1575.73462711,2020-02-17 00:00:00,3
1581922800,9761.94,9809.49,9784.16,9761.94,1694.1624,2020-02-17 01:00:00,3
1581926400,9760.0,9807.67,9761.96,9807.67,1860.7698,2020-02-17 02:00:00,3
1581930000,9799.99,9828.55,9807.67,9819.98,1651.9741,2020-02-17 03:00:00,3
1581933600,9727.34,9820.0,9819.98,9727.36,1978.09654222,2020-02-17 04:00:00,3
1581937200,9632.39,9731.96,9727.36,9658.57,1853.77671748,2020-02-17 05:00:00,3
1581940800,9658.57,9686.01,9658.57,9676.06,36668.7996,2020-02-17 06:00:00,3
1581944400,9563.11,9692.96,9676.06,9563.11,2153.19050284,2020-02-17 07:00:00,3
1581948000,7716.53,9659.64,9563.11,9615.71,102535.32095834,2020-02-17 08:00:00,3
1581951600,9572.05,9661.67,9615.71,9661.65,2336.13514706,2020-02-17 09:00:00,3
1581955200,9661.65,9701.16,9661.65,9701.14,2167.5804002,2020-02-17 10:00:00,3
1581958800,9632.19,9718.73,9701.14,9638.58,1625.23509623,2020-02-17 11:00:00,3
1581962400,9626.5,9649.06,9638.58,9649.06,1594.03365918,2020-02-17 12:00:00,3
1581966000,9640.42,9669.44,9649.06,9665.0,2087.70646008,2020-02-17 13:00:00,3
1581969600,9651.41,9702.26,9665.0,9651.41,1766.04652098,2020-02-17 14:00:00,3
1581973200,9629.98,9655.26,9651.41,9654.69,1111.71907856,2020-02-17 15:00:00,3
1581976800,9627.63,9664.61,9654.69,9627.63,699.85120319,2020-02-17 16:00:00,3
1581980400,9627.63,9722.24,9627.63,9722.22,1405.54684582,2020-02-17 17:00:00,3
1581984000,9643.56,9731.15,9722.22,9675.56,1332.46035172,2020-02-17 18:00:00,3
1581987600,9675.54,9745.81,9675.54,9745.79,2205.64684268,2020-02-17 19:00:00,3
1581991200,9729.23,9750.33,9745.79,9729.23,1729.6096,2020-02-17 20:00:00,3
1581994800,9710.74,9746.94,9729.23,9746.92,1995.56581728,2020-02-17 21:00:00,3
1581998400,9736.28,9807.01,9746.92,9807.01,1535.35540783,2020-02-17 22:00:00,3
1582002000,9789.48,9815.22,9807.01,9808.97,1363.672103,2020-02-17 23:00:00,3
1582005600,9768.89,9820.8,9808.99,9768.89,1435.18023,2020-02-18 00:00:00,3
1582009200,9768.89,9821.61,9768.91,9819.99,960.6448,2020-02-18 01:00:00,3
1582012800,9769.98,9820.01,9819.99,9769.98,1519.50910745,2020-02-18 02:00:00,3
1582016400,9698.78,9771.38,9769.98,9730.87,1411.3220071,2020-02-18 03:00:00,3
1582020000,9689.84,9735.72,9730.87,9735.72,1208.6741,2020-02-18 04:00:00,3
1582023600,9709.98,9745.78,9735.72,9723.24,1165.752421,2020-02-18 05:00:00,3
1582027200,9687.12,9723.28,9723.24,9691.09,11097.25997307,2020-02-18 06:00:00,3
1582030800,8370.0,9692.56,9691.09,9500.0,183292.36124019,2020-02-18 07:00:00,3
1582034400,8370.01,9721.37,9500.0,9720.71,158130.9555,2020-02-18 08:00:00,3
1582038000,8370.01,9833.48,9720.71,9800.0,247147.1316,2020-02-18 09:00:00,3
1582041600,8370.01,9927.7,9800.0,9927.7,180243.09762459,2020-02-18 10:00:00,3
1582045200,9919.0,9978.82,9927.7,9976.8,2207.08410782,2020-02-18 11:00:00,3
1582048800,9976.8,10066.53,9976.8,10010.0,2701.71080538,2020-02-18 12:00:00,3
1582052400,10000.36,10059.12,10010.0,10059.12,2189.73323553,2020-02-18 13:00:00,3
1582056000,10059.1,10175.0,10059.12,10175.0,2525.07618565,2020-02-18 14:00:00,3
1582059600,10097.1,10249.01,10175.0,10105.21,112511.78284909,2020-02-18 15:00:00,3
1582063200,8370.01,10171.33,10105.3,10169.63,161776.12894932,2020-02-18 16:00:00,3
1582066800,10169.61,10249.01,10169.63,10172.15,2990.55045881,2020-02-18 17:00:00,3
1582070400,10143.5,10172.61,10172.15,10143.5,2131.68953669,2020-02-18 18:00:00,3
1582074000,10143.5,10176.06,10143.5,10157.14,1403.86084455,2020-02-18 19:00:00,3
1582077600,10157.14,10201.1,10157.16,10177.1,3398.69652981,2020-02-18 20:00:00,3
1582081200,8370.01,10198.01,10177.12,10100.0,114043.82309575,2020-02-18 21:00:00,3
1582084800,9740.0,10150.7,10100.0,10135.84,43085.46170545,2020-02-18 22:00:00,3
1582088400,10117.48,10153.54,10135.84,10137.26,1967.64160639,2020-02-18 23:00:00,3
1582092000,10107.7,10137.26,10137.26,10107.7,1829.64798898,2020-02-19 00:00:00,3
1582095600,10070.05,10107.72,10107.7,10070.07,2130.48202924,2020-02-19 01:00:00,3
1582099200,10057.86,10159.22,10070.07,10159.22,2609.32522299,2020-02-19 02:00:00,3
1582102800,10144.15,10177.45,10159.22,10144.15,1617.16492482,2020-02-19 03:00:00,3
1582106400,10120.03,10159.05,10144.15,10122.77,1540.97956913,2020-02-19 04:00:00,3
1582110000,10122.75,10168.0,10122.77,10157.4,1382.17106992,2020-02-19 05:00:00,3
1582113600,10122.75,10172.82,10157.4,10129.99,11039.36016488,2020-02-19 06:00:00,3
1582117200,10117.69,10165.49,10129.99,10125.42,1691.58935804,2020-02-19 07:00:00,4
1582120800,10124.06,10163.93,10125.42,10149.26,130676.25321418,2020-02-19 08:00:00,4
1582124400,10134.8,10149.31,10149.31,10140.35,19416.85878017,2020-02-19 09:00:00,4
1582128000,10140.32,10194.33,10140.35,10194.24,1704.99447349,2020-02-19 10:00:00,4
1582131600,10167.2,10278.07,10194.24,10167.22,2004.43301915,2020-02-19 11:00:00,4
1582135200,10167.2,10215.64,10167.22,10215.62,939.5647893,2020-02-19 12:00:00,4
1582138800,10176.56,10226.0,10215.64,10176.56,1538.49825564,2020-02-19 13:00:00,4
1582142400,10110.0,10176.68,10176.56,10135.74,2391.94023747,2020-02-19 14:00:00,4
1582146000,9609.83,10250.0,10135.74,9609.83,1956.87901877,2020-02-19 15:00:00,4
1582149600,9574.1,9688.43,9609.85,9670.01,1477.24086474,2020-02-19 16:00:00,4
1582153200,9606.0,9674.63,9670.01,9606.0,1929.57202078,2020-02-19 17:00:00,4
1582156800,9592.93,9647.0,9606.0,9639.99,1441.94695076,2020-02-19 18:00:00,4
1582160400,9610.07,9652.42,9639.99,9610.07,1443.80864598,2020-02-19 19:00:00,4
1582164000,9482.65,9616.33,9610.09,9567.92,2529.92048736,2020-02-19 20:00:00,4
1582167600,8370.01,9594.92,9567.94,9577.81,81157.80876729,2020-02-19 21:00:00,4
1582171200,8370.01,9580.63,9577.81,9558.17,131699.59575941,2020-02-19 22:00:00,4
1582174800,9545.0,9565.69,9558.17,9559.87,1191.737314,2020-02-19 23:00:00,4
1582178400,9548.0,9593.58,9559.87,9593.58,1598.60019538,2020-02-20 00:00:00,4
1582182000,9588.04,9609.18,9593.58,9608.85,1738.565216,2020-02-20 01:00:00,4
1582185600,9545.5,9608.87,9608.85,9545.52,2066.47294837,2020-02-20 02:00:00,4
1582189200,9545.5,9592.31,9545.52,9592.31,1021.96560306,2020-02-20 03:00:00,4
1582192800,9581.13,9635.51,9592.31,9602.13,2440.75123279,2020-02-20 04:00:00,4
1582196400,9571.14,9623.02,9602.13,9571.14,2476.80013321,2020-02-20 05:00:00,4
1582200000,9548.55,9588.16,9571.14,9548.57,12012.08809946,2020-02-20 06:00:00,4
1582203600,9546.78,9590.32,9548.57,9590.32,2731.164679,2020-02-20 07:00:00,4
1582207200,8370.01,9620.86,9590.32,9607.45,131710.42402533,2020-02-20 08:00:00,4
1582210800,8370.01,9613.8,9607.45,9590.0,62943.49845105,2020-02-20 09:00:00,4
1582214400,9448.37,9637.38,9590.02,9637.36,3002.06202869,2020-02-20 10:00:00,4
